grammar_point;meaning;level;lesson_number;lesson_title;bunpro_url;structure;structure_display;part_of_speech;word_type;register;about;cautions;example_jp_1;example_en_1;synonyms;antonyms;related;meaning_hint;jp_hint
と来（き）たら;;N1;9;;https://bunpro.jp/grammar_points//grammar_points/%E3%81%A8%E3%81%8D%E3%81%9F%E3%82%892;;;;;;;;;;;;;;
ものとして;;N1;9;;https://bunpro.jp/grammar_points//grammar_points/%E3%82%82%E3%81%AE%E3%81%A8%E3%81%97%E3%81%A6;;;;;;;;;;;;;;
を前提に;;N1;9;;https://bunpro.jp/grammar_points//grammar_points/%E3%82%92%E5%89%8D%E6%8F%90%E3%81%AB;;;;;;;;;;;;;;
ずにはすまない;;N1;9;;https://bunpro.jp/grammar_points//grammar_points/%E3%81%9A%E3%81%AB%E3%81%AF%E3%81%99%E3%81%BE%E3%81%AA%E3%81%84;;;;;;;;;;;;;;
に堪えない;;N1;9;;https://bunpro.jp/grammar_points//grammar_points/%E3%81%AB%E5%A0%AA%E3%81%88%E3%81%AA%E3%81%84;;;;;;;;;;;;;;
始末だ;;N1;9;;https://bunpro.jp/grammar_points//grammar_points/%E5%A7%8B%E6%9C%AB%E3%81%A0;;;;;;;;;;;;;;
ものなら②;;N1;9;;https://bunpro.jp/grammar_points//grammar_points/%E3%82%82%E3%81%AE%E3%81%AA%E3%82%89%E2%91%A1;;;;;;;;;;;;;;
にひきかえ;;N1;10;;https://bunpro.jp/grammar_points//grammar_points/%E3%81%AB%E3%81%B2%E3%81%8D%E3%81%8B%E3%81%88;;;;;;;;;;;;;;
それまでだ;;N1;10;;https://bunpro.jp/grammar_points//grammar_points/%E3%81%9D%E3%82%8C%E3%81%BE%E3%81%A7%E3%81%A0;;;;;;;;;;;;;;
といおうか;;N1;10;;https://bunpro.jp/grammar_points//grammar_points/%E3%81%A8%E3%81%84%E3%81%8A%E3%81%86%E3%81%8B;;;;;;;;;;;;;;
ずにはおかない;;N1;10;;https://bunpro.jp/grammar_points//grammar_points/%E3%81%9A%E3%81%AB%E3%81%AF%E3%81%8A%E3%81%8B%E3%81%AA%E3%81%84;;;;;;;;;;;;;;
を限りに;;N1;10;;https://bunpro.jp/grammar_points//grammar_points/%E3%82%92%E9%99%90%E3%82%8A%E3%81%AB;;;;;;;;;;;;;;
てはかなわない;;N1;10;;https://bunpro.jp/grammar_points//grammar_points/%E3%81%A6%E3%81%AF%E3%81%8B%E3%81%AA%E3%82%8F%E3%81%AA%E3%81%84;;;;;;;;;;;;;;
かたがた;;N1;10;;https://bunpro.jp/grammar_points//grammar_points/%E3%81%8B%E3%81%9F%E3%81%8C%E3%81%9F;;;;;;;;;;;;;;
を余儀なくさせる;;N1;10;;https://bunpro.jp/grammar_points//grammar_points/%E3%82%92%E4%BD%99%E5%84%80%E3%81%AA%E3%81%8F%E3%81%95%E3%81%9B%E3%82%8B;;;;;;;;;;;;;;
～てやる;;N1;10;;https://bunpro.jp/grammar_points//grammar_points/%E3%81%A6%E3%82%84%E3%82%8B;;;;;;;;;;;;;;
ただ〜のみ;;N1;10;;https://bunpro.jp/grammar_points//grammar_points/%E3%81%9F%E3%81%A0-%E3%81%AE%E3%81%BF;;;;;;;;;;;;;;
ものとする;;N1;10;;https://bunpro.jp/grammar_points//grammar_points/%E3%82%82%E3%81%AE%E3%81%A8%E3%81%99%E3%82%8B;;;;;;;;;;;;;;
との;;N1;10;;https://bunpro.jp/grammar_points//grammar_points/%E3%81%A8%E3%81%AE;;;;;;;;;;;;;;
以前;;N1;10;;https://bunpro.jp/grammar_points//grammar_points/%E4%BB%A5%E5%89%8D;;;;;;;;;;;;;;
ともあろう;;N1;10;;https://bunpro.jp/grammar_points//grammar_points/%E3%81%A8%E3%82%82%E3%81%82%E3%82%8D%E3%81%86;;;;;;;;;;;;;;
こそすれ〜ない;;N1;10;;https://bunpro.jp/grammar_points//grammar_points/%E3%81%93%E3%81%9D%E3%81%99%E3%82%8C-%E3%81%AA%E3%81%84;;;;;;;;;;;;;;
並み;;N1;10;;https://bunpro.jp/grammar_points//grammar_points/%E4%B8%A6%E3%81%BF;;;;;;;;;;;;;;
に先駆けて;;N1;10;;https://bunpro.jp/grammar_points//grammar_points/%E3%81%AB%E5%85%88%E9%A7%86%E3%81%91%E3%81%A6;;;;;;;;;;;;;;
を機に;;N1;10;;https://bunpro.jp/grammar_points//grammar_points/%E3%82%92%E6%A9%9F%E3%81%AB;;;;;;;;;;;;;;
